Item Number	Category Name	Item Description	Vendor	Vendor Name	Bottle Volume (ml)	Pack	Inner Pack	Age	Proof	List Date	UPC	SCC	State Bottle Cost	State Case Cost	State Bottle Retail	Report Date
985986	AMERICAN CORDIALS & LIQUEUR	BOLS TRIPLE SEC 30PRF	305	MHW LTD	750	12	1	0	30	12/01/2017	80915039197	10850018046258	3.17	38.04	4.76	10/01/2022
985987	AMERICAN CORDIALS & LIQUEUR	BOLS TRIPLE SEC 30PRF	305	MHW LTD	1000	12	1	0	30	02/01/2020	850027234083	10080915039187	4.00	48.00	6.00	10/01/2022
986010	AMERICAN CORDIALS & LIQUEUR	DASHFIRE CLASSIC CREOLE BITTERS	477	VINO.COM DBA TOTAL BEVERAGE SOLUTION	100	36	1	0	36	01/01/2022	80915039197	50043499929617	7.78	280.08	11.67	10/01/2022
986011	AMERICAN CORDIALS & LIQUEUR	DASHFIRE J. THOMAS DECANTER BITTERS	477	VINO.COM DBA TOTAL BEVERAGE SOLUTION	100	36	1	0	36	01/01/2022	80915039197	50043499929600	7.78	280.08	11.67	10/01/2022
986012	AMERICAN CORDIALS & LIQUEUR	DASHFIRE LAVENDER BITTERS	477	VINO.COM DBA TOTAL BEVERAGE SOLUTION	100	36	1	0	38	01/01/2022	43499929704	50043499929600	7.78	280.08	11.67	10/01/2022
986013	AMERICAN CORDIALS & LIQUEUR	DASHFIRE OLD FASHIONED BITTERS	477	VINO.COM DBA TOTAL BEVERAGE SOLUTION	100	36	1	0	40	01/01/2022	854533007018	50043499929594	7.78	280.08	11.67	10/01/2022
986014	IMPORTED CORDIALS & LIQUEUR	DASHFIRE ORANGE BITTERS	477	VINO.COM DBA TOTAL BEVERAGE SOLUTION	100	36	1	0	34	01/01/2022	43499929735	89540473260	7.78	280.08	11.67	10/01/2022
985186	TEMPORARY & SPECIALTY PACKAGES	HIRAM WALKER ANISETTE	370	PERNOD RICARD USA	750	12	1	0	60	10/01/2020	87116017610	89540473260	3.99	47.88	5.99	10/01/2022
986201	STRAIGHT BOURBON WHISKIES	PUNCHERS CHANCE THE D12TANCE 12YR	305	MHW LTD	750	6	1	0	96	02/01/2022	856592006124	10050037016458	61.67	370.02	92.51	10/01/2022
986215	BLENDED WHISKIES	BRECKENRIDGE MADEIRA FINISH	079	BRECKENRIDGE DISTILLERY / DOUBLE DIAMOND DISTILLERY LLC	750	6	1	0	92	11/01/2021	853826005380	10050037016458	30.00	180.00	45.00	10/01/2022
986305	MEZCAL	BANHEZ PECHUGA MEZCAL	305	MHW LTD	750	6	1	0	92	06/01/2021	853826005380	10736040542978	50.84	305.04	76.26	10/01/2022
986340	WHISKEY LIQUEUR	MINGLEWOOD APPLE WHISKY	685	MINGLEWOOD DISTILLING COMPANY, LLC	750	6	1	0	70	05/01/2021	855981007124	89540473260	14.60	87.60	21.90	10/01/2022
986341	WHISKEY LIQUEUR	MINGLEWOOD CINNAMON WHISKY	685	MINGLEWOOD DISTILLING COMPANY, LLC	750	6	1	0	70	05/01/2021	855981007094	10085924100316	14.60	87.60	21.90	10/01/2022
986342	WHISKEY LIQUEUR	MINGLEWOOD PEACH WHISKY	685	MINGLEWOOD DISTILLING COMPANY, LLC	750	6	1	0	70	05/01/2021	855981007094	855981007155	15.25	91.50	22.88	10/01/2022
986404	STRAIGHT BOURBON WHISKIES	RED CABIN BOURBON	655	CENTRAL STANDARD, LLC	750	6	1	0	85	03/01/2021	853826005380	859978006404	22.50	135.00	33.75	10/01/2022
986448	AMERICAN DISTILLED SPIRIT SPECIALTY	WESTWARD PINOT NOIR CASK	368	PARK STREET IMPORTS	750	6	1	0	90	05/01/2021	853507000550	855981007155	48.00	288.00	72.00	10/01/2022
986453	BLENDED WHISKIES	BARRELL ARMIDA BOURBON	305	MHW LTD	750	6	1	0	112	12/01/2020	736040002789	855981007155	46.14	276.84	69.21	10/01/2022
986021	IOWA SPIRITS MANUFACTURERS	CODY ROAD EXPERIMENTAL - MADEIRA BARREL FINISH BOURBON	306	MISSISSIPPI RIVER DISTILLING COMPANY LLC	750	6	1	0	101	12/01/2021	855037005944	89540473260	20.00	120.00	30.00	10/01/2022
986463	STRAIGHT BOURBON WHISKIES	HOWLER HEAD KSB BANANA	619	CAMPARI AMERICA	375	12	1	0	80	12/01/2020	810735016616	859978006404	7.35	88.20	11.03	10/01/2022
986464	TENNESSEE WHISKIES	OLD SMOKY PUMPKIN SPICE WHISKEY CREAM	346	OLE SMOKY DISTILLERY LLC	750	6	1	0	35	12/01/2020	854628006742	859978006404	10.00	60.00	15.00	10/01/2022
986471	BLENDED WHISKIES	AMADOR WHISKEY CO. DBL BRL WHEAT BOURBON & CHARD	478	SUTTER HOME WINERY INC / TRINCHERO FAMILY ESTATES	750	6	1	0	87	07/01/2021	85200027972	10855037005804	25.94	155.64	38.91	10/01/2022
986476	BLENDED WHISKIES	BRECKENRIDGE RUM CASK FINISH	079	BRECKENRIDGE DISTILLERY / DOUBLE DIAMOND DISTILLERY LLC	750	6	1	0	90	08/01/2021	85200027972	10853826005622	30.00	180.00	45.00	10/01/2022
986459	IOWA SPIRITS MANUFACTURERS	CODY ROAD EXPERIMENTAL - ELDERBERRY WINE BARREL FINISH BBN	306	MISSISSIPPI RIVER DISTILLING COMPANY LLC	750	6	1	0	104	11/01/2020	854533007018	10855037005804	19.16	114.96	28.74	10/01/2022
986490	STRAIGHT BOURBON WHISKIES	THOMAS S. MOORE CABERNET SAUVIGNON CASK EXTENDED CASK DNO	421	SAZERAC COMPANY  INC	750	6	1	0	95	04/01/2021	88004036126	855981007155	35.00	210.00	52.50	10/01/2022
986492	STRAIGHT BOURBON WHISKIES	THOMAS S. MOORE CHARDONNARY CASK EXTENDED CASK FINISH DNO	421	SAZERAC COMPANY  INC	750	6	1	0	98	04/01/2021	88004036119	859978006404	35.00	210.00	52.50	10/01/2022
986494	STRAIGHT BOURBON WHISKIES	THOMAS S. MOORE PORT CASKS EXTENDED CASK FINISH DNO	421	SAZERAC COMPANY  INC	750	6	1	0	99	04/01/2021	88004036133	855981007155	35.00	210.00	52.50	10/01/2022
986502	STRAIGHT BOURBON WHISKIES	HOWLER HEAD KSB BANANA MINI	619	CAMPARI AMERICA	50	12	10	2	80	12/01/2020	850027234083	10850003347643	6.56	78.72	9.84	10/01/2022
986503	STRAIGHT BOURBON WHISKIES	HOWLER HEAD KSB BANANA	619	CAMPARI AMERICA	750	12	1	0	80	12/01/2020	850027234083	10850003347650	13.69	164.28	20.54	10/01/2022
986505	WHISKEY LIQUEUR	CREEK WATER CINNAMON WHISKEY	305	MHW LTD	750	12	1	0	70	01/01/2021	728188019453	10850003347650	10.25	123.00	15.38	10/01/2022
986478	TEMPORARY & SPECIALTY PACKAGES	SAGAMORE SPIRIT CALVADOS FINISH	634	SAGAMORE WHISKEY, LLC	750	6	1	0	101	09/01/2020	858232007133	10853826005622	33.73	202.38	50.60	10/01/2022
986515	STRAIGHT RYE WHISKIES	IOWA DISTILLING COMPANY DOUBLE OAK RYE	154	DUNKEL CORPORATION / IOWA DISTILLING	750	6	1	0	80	12/01/2019	854781004593	10850003347650	16.95	101.70	25.43	10/01/2022
986532	BLENDED WHISKIES	CREEK WATER WHISKEY	305	MHW LTD	750	12	1	0	100	01/01/2021	702565657322	855981007155	12.81	153.72	19.22	10/01/2022
986509	IOWA SPIRITS MANUFACTURERS	CENTURY FARMS PRAIRIE STATES CORN WHISKEY RAPID AGED	594	AMERICAN HERITAGE DISTILLERS, LLC / CENTURY FARMS DISTILLERY	375	24	1	0	80	05/01/2020	858232007133	10860003363819	4.25	102.00	6.38	10/01/2022
986570	STRAIGHT BOURBON WHISKIES	HA JOSEPH MAGNUS CIGAR BLEND BOURBON	755	WINESOURCE INTERNATIONAL INC.	750	6	1	11	110	06/01/2022	851437006116	10860003363819	100.24	601.44	150.36	10/01/2022
986576	BLENDED WHISKIES	BARRELL BOURBON DOVETAIL WHISKEY	305	MHW LTD	750	6	1	0	113	03/01/2019	854781004593	10736040539794	46.14	276.84	69.21	10/01/2022
986582	STRAIGHT BOURBON WHISKIES	LEGENT	065	JIM BEAM BRANDS	750	6	1	0	94	11/01/2020	702565657322	10080686024016	20.00	120.00	30.00	10/01/2022
986593	BLENDED WHISKIES	GOLD BAR WHISKEY	368	PARK STREET IMPORTS	750	6	1	0	80	09/01/2021	816136020429	10080686929335	24.00	144.00	36.00	10/01/2022
986612	FLAVORED RUM	BEACH ISLAND COCONUT WHISKEY	368	PARK STREET IMPORTS	750	6	1	0	52	05/01/2017	854494006105	10080686929335	10.00	60.00	15.00	10/01/2022
986622	BLENDED WHISKIES	BRECKENRIDGE SPICED WHISKEY	079	BRECKENRIDGE DISTILLERY / DOUBLE DIAMOND DISTILLERY LLC	750	6	1	0	82	04/01/2022	853826005335	10080686929335	28.50	171.00	42.75	10/01/2022
986623	STRAIGHT BOURBON WHISKIES	HA ISSAC BOWMAN PORT FINISHED BOURBON	421	SAZERAC COMPANY  INC	750	6	1	0	92	02/01/2019	80996002912	10860003363819	20.00	120.00	30.00	10/01/2022
986681	AMERICAN CORDIALS & LIQUEUR	FIREFLY PEACH MOONSHINE	421	SAZERAC COMPANY  INC	750	12	1	0	60	04/01/2016	897291000648	10051497275997	9.87	118.44	14.81	10/01/2022
986707	WHISKEY LIQUEUR	JEREMIAH WEED SARSPARILLA WHISKEY	260	DIAGEO AMERICAS	750	12	1	0	70	09/01/2016	82000770657	10080686929335	9.65	115.80	14.48	10/01/2022
986715	NEUTRAL GRAIN SPIRITS FLAVORED	OLE SMOKY SHINE NOG MOONSHINE	346	OLE SMOKY DISTILLERY LLC	750	6	1	0	35	11/01/2020	856011004212	10080686929335	12.50	75.00	18.75	10/01/2022
986725	STRAIGHT BOURBON WHISKIES	HA MICHTERS 10YR OLD SINGLE BARREL	287	CHATHAM IMPORTS INC	750	3	1	10	94	06/01/2016	39383002295	10088004037083	112.50	337.50	168.75	10/01/2022
986730	NEUTRAL GRAIN SPIRITS FLAVORED	SOOH OLE SMOKY BLACKBERRY MOONSHINE	346	OLE SMOKY DISTILLERY LLC	750	6	1	0	40	09/24/2012	39383002295	10856011004059	13.00	78.00	19.50	10/01/2022
986732	NEUTRAL GRAIN SPIRITS FLAVORED	OLE SMOKY PEACH MOONSHINE	346	OLE SMOKY DISTILLERY LLC	750	6	1	0	40	09/24/2012	860003363898	10797734002901	12.50	75.00	18.75	10/01/2022
986743	NEUTRAL GRAIN SPIRITS FLAVORED	OLE SMOKY BIG ORANGE MOONSHINE	346	OLE SMOKY DISTILLERY LLC	750	6	1	0	40	04/01/2016	856011004601	10051497275997	13.00	78.00	19.50	10/01/2022
986746	AMERICAN CORDIALS & LIQUEUR	SWEET LUCY	341	PRICHARDS DISTILLERY INC	750	6	1	0	70	04/01/2019	812164000402	10852322814011	18.33	109.98	27.50	10/01/2022
986751	NEUTRAL GRAIN SPIRITS FLAVORED	SOOH OLE SMOKY HUNCH PUNCH MOONSHINE	346	OLE SMOKY DISTILLERY LLC	750	6	1	0	80	05/01/2017	856011004076	10051497275997	13.00	78.00	19.50	10/01/2022
986771	AMERICAN DISTILLED SPIRIT SPECIALTY	OLE SMOKY WHITE LIGHTNIN' MOONSHINE	346	OLE SMOKY DISTILLERY LLC	750	6	1	0	100	02/01/2015	856011004014	10856011004059	11.00	66.00	16.50	10/01/2022
986778	CORN WHISKIES	OLE SMOKY LEMON DROP MOONSHINE	346	OLE SMOKY DISTILLERY LLC	750	6	1	0	65	09/01/2016	856011004885	10051497275997	11.99	71.94	17.99	10/01/2022
986781	CORN WHISKIES	OLE SMOKY PEACHES MOONSHINE	346	OLE SMOKY DISTILLERY LLC	750	6	1	0	100	08/01/2020	856011004212	10856011004868	12.50	75.00	18.75	10/01/2022
986828	NEUTRAL GRAIN SPIRITS FLAVORED	OLE SMOKY HUNCH PUNCH MOONSHINE MINI	346	OLE SMOKY DISTILLERY LLC	50	8	6	0	80	12/01/2018	856011004885	20854628006050	8.75	70.00	13.13	10/01/2022
986830	NEUTRAL GRAIN SPIRITS FLAVORED	OLE SMOKY MARGARITA MOONSHINE	346	OLE SMOKY DISTILLERY LLC	750	6	1	0	40	04/01/2016	856011004762	10856011004868	11.00	66.00	16.50	10/01/2022
986832	WHISKEY LIQUEUR	REBEL GINGER WHISKEY DISCO	434	LUXCO INC	750	6	1	0	70	09/01/2019	856011004014	10088352131259	8.50	51.00	12.75	10/01/2022
986845	NEUTRAL GRAIN SPIRITS FLAVORED	SOOH OLE SMOKY BLACKBERRY MOONSHINE MINI	346	OLE SMOKY DISTILLERY LLC	50	8	6	0	40	12/01/2019	856011004885	10856011004172	8.75	70.00	13.13	10/01/2022
986851	NEUTRAL GRAIN SPIRITS	OLE SMOKY BLUE FLAME MOONSHINE	346	OLE SMOKY DISTILLERY LLC	750	6	1	0	128	12/01/2018	856011004885	10856011004592	12.50	75.00	18.75	10/01/2022
986856	TENNESSEE WHISKIES	AMERICAN BORN APPLE WHISKEY	342	DV SPIRITS LLC	750	12	1	0	70	06/01/2020	853396007159	10850192005034	12.50	150.00	18.75	10/01/2022
986912	STRAIGHT BOURBON WHISKIES	NOBLE OAK DOUBLE OAK BOURBON	266	EDRINGTON GROUP USA LLC	750	6	1	0	80	12/01/2019	812066022076	10850192005034	18.37	110.22	27.56	10/01/2022
986937	STRAIGHT BOURBON WHISKIES	TRAILS END BOURBON	971	HOOD RIVER DISTILLERS	750	6	1	0	90	06/01/2016	84104110018	10850192005034	24.67	148.02	37.01	10/01/2022
986970	NEUTRAL GRAIN SPIRITS	OLE SMOKY BLUE FLAME MOONSHINE MINI	346	OLE SMOKY DISTILLERY LLC	50	8	6	0	128	03/01/2021	856011004014	10854628006794	8.75	70.00	13.13	10/01/2022
986979	STRAIGHT RYE WHISKIES	NOBLE OAK RYE	266	EDRINGTON GROUP USA LLC	750	6	1	0	96	02/01/2021	812066022915	10854628006794	20.88	125.28	31.32	10/01/2022
986980	TENNESSEE WHISKIES	OLE SMOKY PECAN WHISKEY	346	OLE SMOKY DISTILLERY LLC	750	6	1	0	70	08/01/2018	854628006179	10854628006794	10.00	60.00	15.00	10/01/2022
986990	BLENDED WHISKIES	CEDAR RIDGE SIR MAPLE BOURBON WHISKEY	125	CEDAR RIDGE VINEYARDS LL	750	1	1	0	86	12/01/2018	789764109333	10859824001451	138.00	138.00	207.00	10/01/2022
986998	BLENDED WHISKIES	SOUTHERN COMFORT	421	SAZERAC COMPANY  INC	100	48	1	0	100	02/01/2022	812164000402	10088004026629	1.40	67.20	2.10	10/01/2022
987012	NEUTRAL GRAIN SPIRITS FLAVORED	OLE SMOKY BUTTER PECAN MOONSHINE	346	OLE SMOKY DISTILLERY LLC	750	6	1	0	35	11/01/2019	84279992105	10854628006725	12.50	75.00	18.75	10/01/2022
987018	TENNESSEE WHISKIES	OLE SMOKY PEACH WHISKEY	346	OLE SMOKY DISTILLERY LLC	750	6	1	0	70	03/01/2020	854628006520	10859824001451	10.00	60.00	15.00	10/01/2022
987039	TENNESSEE WHISKIES	OLE SMOKY BOURBON BALL	346	OLE SMOKY DISTILLERY LLC	750	6	1	0	35	05/01/2020	853915008131	10854628006725	10.00	60.00	15.00	10/01/2022
987080	MEZCAL	AMARAS CUPREATA JOVEN MEZCAL	305	MHW LTD	750	6	1	0	43	10/01/2022	819749020022	20096749001068	32.50	195.00	48.75	10/01/2022
987082	IMPORTED CORDIALS & LIQUEUR	SOOH CHERRY HEERING	368	PARK STREET IMPORTS	750	6	1	0	24	06/01/2016	853915008131	10087752018580	16.03	96.18	24.05	10/01/2022
987102	100% AGAVE TEQUILA	AMOR SILVER	580	MARA IMPORTS	750	6	1	0	80	04/01/2021	860000398602	10087752018580	26.50	159.00	39.75	10/01/2022
987108	IMPORTED DISTILLED SPIRIT SPECIALTY	AMOR MIO BLANCO	580	MARA IMPORTS	750	6	1	0	80	02/01/2021	75030188585	10087752018580	33.00	198.00	49.50	10/01/2022
987132	100% AGAVE TEQUILA	TEQUILA KOMOS EXTRA ANEJO	205	E & J GALLO WINERY	750	6	1	0	80	03/01/2022	84104110018	850033013009	205.12	1230.72	307.68	10/01/2022
987133	100% AGAVE TEQUILA	ARTENOM SELECCION DE 1579 BLANCO	807	TERRANOVA SPIRITS LLC	750	6	1	0	80	02/01/2021	75030188585	10618115103058	35.34	212.04	53.01	10/01/2022
987139	100% AGAVE TEQUILA	ADICTIVO EXTRA ANEJO BLACK	163	STOLLER IMPORTS INC / MARSALLE COMPANY	750	6	1	0	80	12/01/2021	75030188585	10618115103058	53.34	320.04	80.01	10/01/2022
987145	100% AGAVE TEQUILA	HA EXPRESIONES CORAZON ANEJO ELMER T LEE	421	SAZERAC COMPANY  INC	750	3	1	0	80	12/01/2021	88004051341	10088004026629	40.00	120.00	60.00	10/01/2022
987155	AMERICAN VODKAS	NORTH SHORE VODKA	347	NORTH SHORE DISTILLERY	750	6	1	0	80	06/01/2016	852360001018	10088004026629	21.67	130.02	32.51	10/01/2022
987156	AMERICAN FLAVORED VODKA	NORTH SHORE TWISTED CITRUS VODKA	347	NORTH SHORE DISTILLERY	750	6	1	0	80	10/01/2021	852360001285	10859824001451	21.67	130.02	32.51	10/01/2022
987159	IMPORTED BRANDIES	SOOH MILLET ARMAGNAC VS	283	BEST CASE WINES LLC	750	12	1	2	84	08/01/2016	857461002506	10087116017686	20.00	240.00	30.00	10/01/2022
987160	IMPORTED BRANDIES	SOOH MILLET ARMAGNAC VSOP	283	BEST CASE WINES LLC	750	12	1	5	84	08/01/2016	857461002513	850033013009	28.00	336.00	42.00	10/01/2022
987161	IMPORTED BRANDIES	SOOH MILLET ARMAGNAC XO	283	BEST CASE WINES LLC	750	12	1	0	84	08/01/2016	857461002520	10618115103058	38.00	456.00	57.00	10/01/2022
987162	IMPORTED BRANDIES	CHARLES BAUR FINE D'ALSACE	283	BEST CASE WINES LLC	750	1	1	10	80	12/01/2016	852360001018	10811416009016	22.00	22.00	33.00	10/01/2022
987163	IMPORTED BRANDIES	SOOH CHARLES BAUR POIRE WILLIAM	283	BEST CASE WINES LLC	750	6	1	0	90	12/01/2016	811416009026	10859824001451	30.00	180.00	45.00	10/01/2022
987176	100% AGAVE TEQUILA	AZUNIA BLANCO	368	PARK STREET IMPORTS	750	6	1	0	80	03/01/2018	897216002238	10811416009016	21.99	131.94	32.99	10/01/2022
987184	MEZCAL	BOZAL BARRIL MEZCAL RESERVA	110	3 BADGE CORPORATION	750	6	1	0	94	12/01/2020	856442005840	850033013009	62.66	375.96	93.99	10/01/2022
987185	MEZCAL	BOZAL CENIZO MEZCAL	110	3 BADGE CORPORATION	750	6	1	0	94	12/01/2020	856442005840	10856442005809	39.33	235.98	59.00	10/01/2022
987187	MEZCAL	BOZAL JABALI RESERVA MEZCAL	110	3 BADGE CORPORATION	750	6	1	0	94	12/01/2021	811416009026	10856442005823	62.66	375.96	93.99	10/01/2022
987192	MEZCAL	BOZAL TOBALA RESERVA MEZCAL	110	3 BADGE CORPORATION	750	6	1	0	92	12/01/2021	811416009026	10856442005861	62.66	375.96	93.99	10/01/2022
987210	MEZCAL	BANHEZ MEZCAL JOVEN	305	MHW LTD	1000	12	1	0	84	08/01/2019	736040538073	10786992210128	20.50	246.00	30.75	10/01/2022
987211	MEZCAL	BOZAL BORREGO MEZCAL	110	3 BADGE CORPORATION	750	6	1	0	104	05/01/2019	897216002238	10856442005519	53.33	319.98	80.00	10/01/2022
986567	IOWA SPIRITS MANUFACTURERS	CENTURY FARMS AMERICAN CLASSIC -  PERSONALIZED	594	AMERICAN HERITAGE DISTILLERS, LLC / CENTURY FARMS DISTILLERY	750	12	1	0	92	01/01/2022	860003363898	859978006404	8.00	96.00	12.00	10/01/2022
987217	MEZCAL	BOZAL CUISHE MEZCAL	110	3 BADGE CORPORATION	750	6	1	0	94	05/01/2019	897216002238	10856442005397	39.33	235.98	59.00	10/01/2022
987219	MEZCAL	BOZAL ENSAMBLE MEZCAL	110	3 BADGE CORPORATION	750	6	1	0	94	01/01/2020	856442005208	10856442005809	31.33	187.98	47.00	10/01/2022
987223	MEZCAL	BOZAL TOBASICHE MEZCAL	110	3 BADGE CORPORATION	750	6	1	0	94	05/01/2019	856442005406	10856442005861	39.33	235.98	59.00	10/01/2022
987276	100% AGAVE TEQUILA	CASA DRAGONES JOVEN SIPPING TEQUILA	305	MHW LTD	750	3	1	0	40	05/01/2018	850005002000	10662263006600	181.67	545.01	272.51	10/01/2022
987277	100% AGAVE TEQUILA	CANTERA NEGRA TEQUILA SILVER	305	MHW LTD	750	6	1	0	80	11/01/2018	856442005499	10853278007083	25.00	150.00	37.50	10/01/2022
987279	100% AGAVE TEQUILA	CASA DRAGONES BLANCO	305	MHW LTD	750	6	1	0	80	04/01/2019	736040532736	10856442005809	44.34	266.04	66.51	10/01/2022
987281	100% AGAVE TEQUILA	CASAMIGOS BLANCO MINI	260	DIAGEO AMERICAS	50	5	12	0	80	09/01/2019	856724006268	10856442005861	27.00	135.00	40.50	10/01/2022
987283	100% AGAVE TEQUILA	CASAMIGOS BLANCO	260	DIAGEO AMERICAS	1000	6	1	0	80	12/01/2021	856724006107	10856442005809	33.99	203.94	50.99	10/01/2022
987289	MEZCAL	CASAMIGOS MEZCAL	260	DIAGEO AMERICAS	1000	6	1	0	80	12/01/2021	856724006336	10662263006600	41.49	248.94	62.24	10/01/2022
987292	100% AGAVE TEQUILA	GRAN CAVA DE ORO PLATA	163	STOLLER IMPORTS INC / MARSALLE COMPANY	750	6	1	0	80	03/01/2022	829782100599	10027724037508	27.50	165.00	41.25	10/01/2022
987326	100% AGAVE TEQUILA	CHAMUCOS DIABLO BLANCO	368	PARK STREET IMPORTS	750	3	1	0	110	01/01/2021	51497258238	10027724037508	31.66	94.98	47.49	10/01/2022
987328	100% AGAVE TEQUILA	CHAMUCOS BLANCO	368	PARK STREET IMPORTS	750	6	1	0	40	09/01/2017	51497258191	10027724037508	25.00	150.00	37.50	10/01/2022
987331	100% AGAVE TEQUILA	DAHLIA CRISTALINO TEQUILA	368	PARK STREET IMPORTS	750	6	1	0	80	10/01/2021	863415000078	10856442005809	19.67	118.02	29.51	10/01/2022
987360	100% AGAVE TEQUILA	CLASE AZUL PLATA	472	TEQUILAS PREMIUM, INC	750	6	1	0	80	11/01/2015	81240049547	10662263006600	56.41	338.46	84.62	10/01/2022
987362	MEZCAL	CLASE AZUL DURANGO MEZCAL JOVEN DNO	472	TEQUILAS PREMIUM, INC	750	3	1	0	88	04/01/2019	81240501106	10027724037508	143.59	430.77	215.39	10/01/2022
987364	100% AGAVE TEQUILA	CODIGO 1530 TEQUILA BLANCO MINI	368	PARK STREET IMPORTS	50	5	12	0	80	05/01/2022	856442005499	10859061006141	33.48	167.40	50.22	10/01/2022
987369	100% AGAVE TEQUILA	CODIGO 1530 TEQUILA BLANCO	368	PARK STREET IMPORTS	750	6	1	0	80	11/01/2018	859061006007	10859061006141	25.00	150.00	37.50	10/01/2022
987370	100% AGAVE TEQUILA	CODIGO 1530 TEQUILA ROSA BLANCO	368	PARK STREET IMPORTS	750	6	1	0	80	11/01/2018	859061006113	10856442005809	30.00	180.00	45.00	10/01/2022
987388	100% AGAVE TEQUILA	HA EXPRESIONES CORAZON BLANCO	421	SAZERAC COMPANY  INC	750	3	1	0	80	10/01/2016	859061006113	20086024016832	40.00	120.00	60.00	10/01/2022
987407	100% AGAVE TEQUILA	JOSE CUERVO ESPECIAL SILVER FLASK	395	PROXIMO	100	48	1	0	80	03/01/2017	811538011990	10662263006600	1.50	72.00	2.25	10/01/2022
987416	100% AGAVE TEQUILA	JOSE CUERVO TRADICIONAL SILVER	395	PROXIMO	750	12	1	0	80	09/01/2019	859061006007	20811538011420	16.50	198.00	24.75	10/01/2022
987442	MEZCAL	DEL MAGUEY WILD PAPALOME	370	PERNOD RICARD USA	750	6	1	0	90	11/01/2019	811538011990	10618397201213	62.47	374.82	93.71	10/01/2022
987445	MEZCAL	DEL MAGUEY JABALI	370	PERNOD RICARD USA	750	6	1	0	90	01/01/2019	81240501106	10618397201671	64.96	389.76	97.44	10/01/2022
987461	MEZCAL	DEL MAGUEY LAS MILPAS	370	PERNOD RICARD USA	750	6	1	0	92	03/01/2021	618397201902	20811538011420	34.98	209.88	52.47	10/01/2022
987482	100% AGAVE TEQUILA	DON JULIO BLANCO MINI	260	DIAGEO AMERICAS	50	6	10	0	80	01/01/2018	81240501106	10674545001005	25.00	150.00	37.50	10/01/2022
987500	100% AGAVE TEQUILA	SOOH DULCE VIDA BLANCO 100PRF	342	DV SPIRITS LLC	750	6	1	0	100	01/01/2020	811538011990	10898432002009	20.00	120.00	30.00	10/01/2022
987503	100% AGAVE TEQUILA	DULCE VIDA BLANCO 80 1.75L TRAY PACK	342	DV SPIRITS LLC	1750	6	1	0	80	07/01/2022	618397201902	10898432002719	26.34	158.04	39.51	10/01/2022
987506	100% AGAVE TEQUILA	GRAN CENTENARIO PLATA TEQUILA	395	PROXIMO	750	12	1	0	80	07/01/2016	88320005172	20811538014131	29.50	354.00	44.25	10/01/2022
987507	SPECIAL ORDER ITEMS	SOOH 1800 SILVER	395	PROXIMO	200	24	1	0	80	05/09/2014	811538010191	10674545001005	4.67	112.00	7.01	10/01/2022
987513	SPECIAL ORDER ITEMS	1800 SILVER	395	PROXIMO	1750	6	1	0	80	05/09/2014	811538010153	10898432002009	24.50	147.00	36.75	10/01/2022
987514	IMPORTED VODKAS	KIRKLAND SIGNATURE FRENCH VODKA	217	MISA IMPORTS INC	1750	6	1	0	80	08/01/2016	811538010153	10096619199911	12.67	76.02	19.01	10/01/2022
987545	IMPORTED DISTILLED SPIRIT SPECIALTY	EL JOLGORIO CUIXE	368	PARK STREET IMPORTS	750	6	1	0	94	11/01/2020	80925100061	20086024016832	65.00	390.00	97.50	10/01/2022
987549	IMPORTED DISTILLED SPIRIT SPECIALTY	EL JOLGORIO MADRECUIXE	368	PARK STREET IMPORTS	750	6	1	0	94	11/01/2020	80925100047	20811538014131	65.00	390.00	97.50	10/01/2022
987563	100% AGAVE TEQUILA	DELEON PLATINUM	260	DIAGEO AMERICAS	750	12	1	0	80	09/01/2020	811538010153	10082000791970	19.99	239.88	29.99	10/01/2022
987568	100% AGAVE TEQUILA	CASA MEXICO EL GRAN JUBLIEO BLANCO TEQUILA	305	MHW LTD	750	6	1	0	80	01/01/2021	736040537656	10082000791970	20.00	120.00	30.00	10/01/2022
987636	100% AGAVE TEQUILA	ELVELO BLANCO TEQUILA	558	ALTAMAR BRANDS LLC	1000	6	1	0	89	06/01/2022	80925100047	10898627001381	18.75	112.50	28.13	10/01/2022
987665	100% AGAVE TEQUILA	DON FULANO BLANCO TEQUILA	205	E & J GALLO WINERY	750	6	1	0	80	10/01/2022	741638813050	20096749001068	25.00	150.00	37.50	10/01/2022
987666	100% AGAVE TEQUILA	DON FULANO BLANCO FUERTE TEQUILA	205	E & J GALLO WINERY	750	6	1	0	100	10/01/2022	741638813067	20096749001068	32.50	195.00	48.75	10/01/2022
987679	100% AGAVE TEQUILA	FORTALEZA TEQUILA BLANCO	368	PARK STREET IMPORTS	750	6	1	0	80	10/01/2018	811538010191	10674545001005	26.17	157.02	39.26	10/01/2022
987680	100% AGAVE TEQUILA	MIJENTA TEQUILA REPOSADO	784	ALTOS PLANOS INC.	750	6	1	1	80	08/01/2022	80925100061	10850015899017	36.50	219.00	54.75	10/01/2022
987700	100% AGAVE TEQUILA	CASA DEL SOL BLANCO	460	SHAW-ROSS INTERNATIONAL	750	6	1	0	80	12/01/2021	80925100047	10088320700258	30.99	185.94	46.49	10/01/2022
